OrderID,OrderDate,Region,CustomerSegment,ProductCategory,SalesChannel,UnitsSold,UnitPrice,UnitCost,TotalRevenue,TotalCost,TotalProfit,ProfitMargin_Pct
1003125,2023-06-14,EMEA,Government,Cloud Services,Partner Network,32,44,30,1408,960,448,31.8
1005584,2023-06-14,North America,B2C Retail,Enterprise Software,Partner Network,36,219,151,7884,5436,2448,31.1
1008643,2023-06-14,North America,SMB,Cloud Services,Direct Sales,26,49,17,1274,442,832,65.3
1009740,2023-06-14,APAC,B2B Enterprise,Cloud Services,Direct Sales,16,54,38,864,608,256,29.6
1001550,2023-06-14,EMEA,B2B Enterprise,Cloud Services,Direct Sales,23,53,28,1219,644,575,47.2
1001263,2023-06-14,EMEA,Government,Enterprise Software,Direct Sales,15,245,182,3675,2730,945,25.7
1002815,2023-06-15,North America,B2B Enterprise,Server Hardware,Partner Network,33,823,518,27159,17094,10065,37.1
1009864,2023-06-15,North America,B2B Enterprise,Server Hardware,Online Portal,26,731,500,19006,13000,6006,31.6
1007103,2023-06-15,North America,SMB,Enterprise Software,Online Portal,22,266,160,5852,3520,2332,39.8
1007550,2023-06-15,North America,B2B Enterprise,Consulting,Online Portal,28,350,251,9800,7028,2772,28.3
1009801,2023-06-15,EMEA,B2C Retail,Cloud Services,Direct Sales,30,54,19,1620,570,1050,64.8
1002315,2023-06-15,North America,SMB,Cloud Services,Direct Sales,29,53,38,1537,1102,435,28.3
1001438,2023-06-15,EMEA,B2B Enterprise,Cloud Services,Online Portal,29,56,36,1624,1044,580,35.7
1004610,2023-06-15,North America,B2B Enterprise,Server Hardware,Direct Sales,25,740,270,18500,6750,11750,63.5
1009878,2023-06-15,North America,B2C Retail,Cloud Services,Direct Sales,13,48,30,624,390,234,37.5
1003647,2023-06-16,APAC,B2B Enterprise,Enterprise Software,Direct Sales,27,219,93,5913,2511,3402,57.5
1009225,2023-06-16,EMEA,B2C Retail,Server Hardware,Direct Sales,26,776,396,20176,10296,9880,49.0
1000755,2023-06-16,North America,B2B Enterprise,Server Hardware,Partner Network,51,721,458,36771,23358,13413,36.5
1007289,2023-06-16,EMEA,B2B Enterprise,Enterprise Software,Online Portal,24,266,166,6384,3984,2400,37.6
1001338,2023-06-16,North America,B2C Retail,Server Hardware,Partner Network,21,825,565,17325,11865,5460,31.5
1005843,2023-06-16,North America,B2C Retail,Enterprise Software,Direct Sales,3,278,169,834,507,327,39.2
1008217,2023-06-16,LATAM,B2C Retail,Enterprise Software,Partner Network,4,229,112,916,448,468,51.1
1004743,2023-06-16,LATAM,B2C Retail,Consulting,Online Portal,29,451,209,13079,6061,7018,53.7
1001399,2023-06-16,APAC,B2C Retail,Cloud Services,Direct Sales,18,55,40,990,720,270,27.3
1003984,2023-06-16,North America,B2C Retail,Cloud Services,Direct Sales,27,51,37,1377,999,378,27.5
1004649,2023-06-17,APAC,B2C Retail,Consulting,Partner Network,22,427,306,9394,6732,2662,28.3
1000156,2023-06-17,North America,B2B Enterprise,Server Hardware,Direct Sales,43,748,375,32164,16125,16039,49.9
1000285,2023-06-17,EMEA,B2C Retail,Server Hardware,Direct Sales,5,822,343,4110,1715,2395,58.3
1006517,2023-06-17,APAC,Government,Enterprise Software,Partner Network,26,252,171,6552,4446,2106,32.1
1003166,2023-06-17,APAC,B2C Retail,Cloud Services,Online Portal,21,53,19,1113,399,714,64.2
1003669,2023-06-17,APAC,SMB,Cloud Services,Online Portal,28,49,18,1372,504,868,63.3
1007235,2023-06-17,EMEA,B2B Enterprise,Consulting,Partner Network,37,436,216,16132,7992,8140,50.5
1001591,2023-06-17,APAC,B2B Enterprise,Server Hardware,Partner Network,1,828,538,828,538,290,35.0
1002492,2023-06-17,North America,B2C Retail,Server Hardware,Direct Sales,20,717,320,14340,6400,7940,55.4
1002429,2023-06-17,North America,B2C Retail,Server Hardware,Online Portal,21,839,600,17619,12600,5019,28.5
1000811,2023-06-17,EMEA,Government,Server Hardware,Partner Network,20,749,514,14980,10280,4700,31.4
1007779,2023-06-18,North America,B2C Retail,Cloud Services,Online Portal,15,49,17,735,255,480,65.3
1004734,2023-06-18,North America,B2C Retail,Server Hardware,Direct Sales,27,690,281,18630,7587,11043,59.3
1002103,2023-06-18,EMEA,B2B Enterprise,Cloud Services,Partner Network,36,45,22,1620,792,828,51.1
1006823,2023-06-18,North America,B2C Retail,Enterprise Software,Direct Sales,30,241,126,7230,3780,3450,47.7
1009045,2023-06-18,APAC,B2C Retail,Cloud Services,Online Portal,10,49,24,490,240,250,51.0
1005912,2023-06-18,North America,B2B Enterprise,Server Hardware,Direct Sales,37,731,258,27047,9546,17501,64.7
1008065,2023-06-18,North America,B2B Enterprise,Enterprise Software,Online Portal,25,285,194,7125,4850,2275,31.9
1008930,2023-06-18,APAC,Government,Server Hardware,Direct Sales,21,842,557,17682,11697,5985,33.8
1004303,2023-06-19,EMEA,B2C Retail,Enterprise Software,Partner Network,32,280,153,8960,4896,4064,45.4
1000747,2023-06-19,EMEA,B2B Enterprise,Cloud Services,Direct Sales,17,47,31,799,527,272,34.0
1002614,2023-06-19,LATAM,B2C Retail,Cloud Services,Partner Network,30,43,30,1290,900,390,30.2
1007313,2023-06-19,North America,SMB,Server Hardware,Direct Sales,5,840,526,4200,2630,1570,37.4
1009046,2023-06-19,APAC,B2B Enterprise,Cloud Services,Partner Network,37,54,25,1998,925,1073,53.7
1005127,2023-06-19,LATAM,B2B Enterprise,Cloud Services,Online Portal,24,47,32,1128,768,360,31.9
1001339,2023-06-19,EMEA,SMB,Cloud Services,Partner Network,26,56,31,1456,806,650,44.6
1001552,2023-06-20,APAC,B2B Enterprise,Enterprise Software,Partner Network,16,235,94,3760,1504,2256,60.0
1001719,2023-06-20,EMEA,SMB,Cloud Services,Partner Network,20,42,21,840,420,420,50.0
1003246,2023-06-20,LATAM,B2B Enterprise,Cloud Services,Direct Sales,29,49,35,1421,1015,406,28.6
1006474,2023-06-20,APAC,Government,Cloud Services,Partner Network,6,50,30,300,180,120,40.0
1000476,2023-06-20,APAC,SMB,Cloud Services,Partner Network,30,44,32,1320,960,360,27.3
1004142,2023-06-20,EMEA,B2C Retail,Cloud Services,Direct Sales,28,43,20,1204,560,644,53.5
1006783,2023-06-20,LATAM,B2C Retail,Enterprise Software,Direct Sales,22,286,104,6292,2288,4004,63.6
1001300,2023-06-20,EMEA,B2B Enterprise,Server Hardware,Partner Network,18,693,346,12474,6228,6246,50.1
1005154,2023-06-20,North America,B2C Retail,Cloud Services,Partner Network,16,49,22,784,352,432,55.1
1007447,2023-06-21,APAC,B2C Retail,Consulting,Direct Sales,20,454,187,9080,3740,5340,58.8
1002403,2023-06-21,EMEA,B2C Retail,Enterprise Software,Direct Sales,22,240,101,5280,2222,3058,57.9
1006984,2023-06-21,APAC,Government,Enterprise Software,Partner Network,12,218,147,2616,1764,852,32.6
1005683,2023-06-21,North America,B2C Retail,Server Hardware,Direct Sales,25,806,390,20150,9750,10400,51.6
1007896,2023-06-21,EMEA,B2C Retail,Enterprise Software,Partner Network,38,258,127,9804,4826,4978,50.8
1002740,2023-06-21,APAC,SMB,Enterprise Software,Online Portal,29,281,190,8149,5510,2639,32.4
1000875,2023-06-21,North America,B2C Retail,Enterprise Software,Partner Network,42,241,117,10122,4914,5208,51.5
1008235,2023-06-22,LATAM,B2C Retail,Cloud Services,Partner Network,32,50,32,1600,1024,576,36.0
1000684,2023-06-22,North America,SMB,Enterprise Software,Partner Network,12,276,199,3312,2388,924,27.9
1009647,2023-06-22,North America,B2B Enterprise,Server Hardware,Online Portal,24,786,340,18864,8160,10704,56.7
1003679,2023-06-22,North America,SMB,Cloud Services,Online Portal,24,47,20,1128,480,648,57.4
1005778,2023-06-22,North America,B2C Retail,Server Hardware,Online Portal,25,781,435,19525,10875,8650,44.3
1006208,2023-06-22,EMEA,SMB,Server Hardware,Partner Network,24,648,322,15552,7728,7824,50.3
1001414,2023-06-22,LATAM,Government,Consulting,Partner Network,18,408,303,7344,5454,1890,25.7
1004968,2023-06-22,LATAM,B2C Retail,Enterprise Software,Partner Network,22,270,134,5940,2948,2992,50.4
1008527,2023-06-22,APAC,B2B Enterprise,Consulting,Online Portal,27,386,232,10422,6264,4158,39.9
1000968,2023-06-22,LATAM,B2B Enterprise,Server Hardware,Direct Sales,24,826,364,19824,8736,11088,55.9
1001848,2023-06-23,North America,B2C Retail,Enterprise Software,Partner Network,34,264,126,8976,4284,4692,52.3
1002603,2023-06-23,North America,Government,Cloud Services,Direct Sales,13,48,26,624,338,286,45.8
1008402,2023-06-23,North America,B2C Retail,Consulting,Online Portal,31,437,280,13547,8680,4867,35.9
1005415,2023-06-23,LATAM,B2C Retail,Cloud Services,Online Portal,31,49,29,1519,899,620,40.8
1002686,2023-06-23,North America,B2C Retail,Cloud Services,Online Portal,29,57,39,1653,1131,522,31.6
1004583,2023-06-24,North America,Government,Cloud Services,Direct Sales,32,53,37,1696,1184,512,30.2
1000936,2023-06-24,APAC,B2B Enterprise,Enterprise Software,Partner Network,14,239,114,3346,1596,1750,52.3
1000418,2023-06-24,North America,Government,Server Hardware,Partner Network,36,807,296,29052,10656,18396,63.3
1005790,2023-06-24,LATAM,B2C Retail,Enterprise Software,Online Portal,8,265,107,2120,856,1264,59.6
1002026,2023-06-24,EMEA,B2B Enterprise,Server Hardware,Online Portal,43,792,566,34056,24338,9718,28.5
1007303,2023-06-24,EMEA,B2B Enterprise,Consulting,Online Portal,28,455,289,12740,8092,4648,36.5
1008727,2023-06-24,North America,B2C Retail,Cloud Services,Online Portal,34,45,30,1530,1020,510,33.3
1003342,2023-06-24,North America,B2C Retail,Enterprise Software,Partner Network,14,253,96,3542,1344,2198,62.1
1008012,2023-06-24,EMEA,Government,Cloud Services,Online Portal,23,44,16,1012,368,644,63.6
1005227,2023-06-24,North America,B2B Enterprise,Cloud Services,Partner Network,29,47,23,1363,667,696,51.1
1007000,2023-06-24,LATAM,B2B Enterprise,Cloud Services,Direct Sales,32,56,36,1792,1152,640,35.7
1000315,2023-06-24,EMEA,B2C Retail,Cloud Services,Partner Network,25,48,24,1200,600,600,50.0
1000419,2023-06-25,EMEA,B2C Retail,Cloud Services,Direct Sales,25,45,27,1125,675,450,40.0
1004966,2023-06-25,APAC,B2B Enterprise,Enterprise Software,Direct Sales,15,230,85,3450,1275,2175,63.0
1009285,2023-06-25,APAC,B2B Enterprise,Server Hardware,Direct Sales,1,694,347,694,347,347,50.0
1007370,2023-06-25,APAC,B2C Retail,Consulting,Partner Network,27,453,259,12231,6993,5238,42.8
1001303,2023-06-25,EMEA,B2C Retail,Consulting,Direct Sales,17,410,295,6970,5015,1955,28.0
1007791,2023-06-25,North America,B2C Retail,Consulting,Direct Sales,17,405,284,6885,4828,2057,29.9
1009637,2023-06-25,EMEA,B2B Enterprise,Consulting,Partner Network,39,383,159,14937,6201,8736,58.5
1006237,2023-06-25,APAC,B2C Retail,Enterprise Software,Direct Sales,25,282,209,7050,5225,1825,25.9
1006408,2023-06-25,EMEA,B2C Retail,Consulting,Partner Network,20,391,286,7820,5720,2100,26.9
1008365,2023-06-25,North America,SMB,Consulting,Online Portal,28,351,207,9828,5796,4032,41.0
1008242,2023-06-25,APAC,B2B Enterprise,Server Hardware,Partner Network,23,733,399,16859,9177,7682,45.6
1000770,2023-06-25,EMEA,B2B Enterprise,Server Hardware,Direct Sales,32,817,582,26144,18624,7520,28.8
1000805,2023-06-25,North America,B2C Retail,Cloud Services,Direct Sales,21,47,35,987,735,252,25.5
1001897,2023-06-25,North America,B2B Enterprise,Enterprise Software,Partner Network,40,281,187,11240,7480,3760,33.5
1001207,2023-06-25,EMEA,B2B Enterprise,Cloud Services,Online Portal,18,44,25,792,450,342,43.2
1000707,2023-06-26,North America,B2B Enterprise,Server Hardware,Direct Sales,42,728,517,30576,21714,8862,29.0
1006286,2023-06-26,North America,B2C Retail,Cloud Services,Online Portal,14,47,20,658,280,378,57.4
1000462,2023-06-26,LATAM,B2B Enterprise,Server Hardware,Direct Sales,18,703,520,12654,9360,3294,26.0
1002745,2023-06-26,EMEA,B2C Retail,Server Hardware,Direct Sales,22,834,499,18348,10978,7370,40.2
1006585,2023-06-26,APAC,B2B Enterprise,Cloud Services,Online Portal,26,47,30,1222,780,442,36.2
1004352,2023-06-26,North America,B2C Retail,Cloud Services,Direct Sales,22,50,36,1100,792,308,28.0
1007340,2023-06-26,North America,B2C Retail,Cloud Services,Partner Network,19,44,31,836,589,247,29.5
1006812,2023-06-26,EMEA,B2C Retail,Enterprise Software,Partner Network,16,285,157,4560,2512,2048,44.9
1005089,2023-06-27,APAC,B2C Retail,Enterprise Software,Online Portal,17,253,129,4301,2193,2108,49.0
1001204,2023-06-27,North America,B2B Enterprise,Server Hardware,Partner Network,25,846,512,21150,12800,8350,39.5
1000210,2023-06-27,EMEA,B2C Retail,Cloud Services,Direct Sales,30,55,28,1650,840,810,49.1
1003336,2023-06-27,North America,B2C Retail,Consulting,Partner Network,11,353,254,3883,2794,1089,28.0
1003858,2023-06-27,North America,SMB,Cloud Services,Direct Sales,17,48,17,816,289,527,64.6
1004842,2023-06-27,North America,B2C Retail,Cloud Services,Partner Network,31,47,19,1457,589,868,59.6
1007519,2023-06-27,APAC,B2B Enterprise,Cloud Services,Online Portal,31,48,29,1488,899,589,39.6
1004680,2023-06-27,North America,B2B Enterprise,Enterprise Software,Direct Sales,22,246,174,5412,3828,1584,29.3
1004559,2023-06-27,North America,B2B Enterprise,Server Hardware,Online Portal,31,817,497,25327,15407,9920,39.2
1006846,2023-06-28,North America,B2B Enterprise,Enterprise Software,Direct Sales,25,216,159,5400,3975,1425,26.4
1001038,2023-06-28,North America,Government,Cloud Services,Direct Sales,27,47,24,1269,648,621,48.9
1005436,2023-06-28,North America,B2C Retail,Server Hardware,Partner Network,24,670,297,16080,7128,8952,55.7
1005373,2023-06-28,APAC,B2B Enterprise,Server Hardware,Partner Network,24,776,551,18624,13224,5400,29.0
1000903,2023-06-28,APAC,B2C Retail,Cloud Services,Direct Sales,37,48,25,1776,925,851,47.9
1008343,2023-06-28,North America,B2C Retail,Cloud Services,Direct Sales,11,46,27,506,297,209,41.3
1003012,2023-06-28,EMEA,B2C Retail,Cloud Services,Online Portal,12,54,35,648,420,228,35.2
1001106,2023-06-28,North America,Government,Cloud Services,Online Portal,31,44,25,1364,775,589,43.2
1001604,2023-06-29,EMEA,B2C Retail,Server Hardware,Partner Network,20,817,438,16340,8760,7580,46.4
1009496,2023-06-29,North America,B2C Retail,Enterprise Software,Partner Network,37,213,124,7881,4588,3293,41.8
1006166,2023-06-29,North America,B2B Enterprise,Enterprise Software,Direct Sales,36,225,138,8100,4968,3132,38.7
1006503,2023-06-29,North America,SMB,Cloud Services,Partner Network,11,56,26,616,286,330,53.6
1002583,2023-06-29,North America,Government,Server Hardware,Direct Sales,37,654,325,24198,12025,12173,50.3
1007541,2023-06-29,North America,B2C Retail,Cloud Services,Partner Network,24,56,34,1344,816,528,39.3
1003718,2023-06-29,North America,B2C Retail,Cloud Services,Partner Network,23,56,20,1288,460,828,64.3
1001576,2023-06-29,EMEA,B2B Enterprise,Server Hardware,Online Portal,8,776,284,6208,2272,3936,63.4
1008248,2023-06-29,EMEA,B2B Enterprise,Consulting,Online Portal,58,425,238,24650,13804,10846,44.0
1006284,2023-06-29,EMEA,B2C Retail,Cloud Services,Direct Sales,19,47,22,893,418,475,53.2
1009345,2023-06-29,North America,B2B Enterprise,Server Hardware,Direct Sales,23,849,354,19527,8142,11385,58.3
1008592,2023-06-29,North America,B2C Retail,Server Hardware,Partner Network,44,740,402,32560,17688,14872,45.7
1003578,2023-06-29,North America,B2B Enterprise,Enterprise Software,Direct Sales,16,226,152,3616,2432,1184,32.7
1009812,2023-06-29,North America,SMB,Enterprise Software,Partner Network,28,282,193,7896,5404,2492,31.6
1001404,2023-06-29,APAC,B2C Retail,Enterprise Software,Direct Sales,34,234,173,7956,5882,2074,26.1
1005985,2023-06-30,APAC,SMB,Cloud Services,Partner Network,19,45,26,855,494,361,42.2
1007828,2023-06-30,EMEA,B2B Enterprise,Server Hardware,Partner Network,26,645,284,16770,7384,9386,56.0
1002347,2023-06-30,North America,B2C Retail,Server Hardware,Direct Sales,16,779,426,12464,6816,5648,45.3
1007686,2023-06-30,North America,B2C Retail,Enterprise Software,Direct Sales,20,241,121,4820,2420,2400,49.8
1001039,2023-06-30,LATAM,B2C Retail,Cloud Services,Direct Sales,35,42,27,1470,945,525,35.7
1007992,2023-06-30,LATAM,B2B Enterprise,Enterprise Software,Online Portal,41,217,130,8897,5330,3567,40.1
1005517,2023-07-01,LATAM,B2C Retail,Cloud Services,Partner Network,31,44,18,1364,558,806,59.1
1008766,2023-07-01,EMEA,B2C Retail,Cloud Services,Online Portal,35,52,36,1820,1260,560,30.8
1006180,2023-07-01,North America,B2C Retail,Enterprise Software,Direct Sales,34,278,150,9452,5100,4352,46.0
1002715,2023-07-01,EMEA,B2C Retail,Consulting,Online Portal,3,369,231,1107,693,414,37.4
1008827,2023-07-01,North America,B2C Retail,Server Hardware,Direct Sales,28,760,437,21280,12236,9044,42.5
1007191,2023-07-01,LATAM,SMB,Cloud Services,Direct Sales,25,45,29,1125,725,400,35.6
1004571,2023-07-01,APAC,B2B Enterprise,Server Hardware,Online Portal,22,783,324,17226,7128,10098,58.6
1007674,2023-07-01,EMEA,B2C Retail,Server Hardware,Direct Sales,16,756,268,12096,4288,7808,64.6
1004526,2023-07-01,North America,B2C Retail,Consulting,Partner Network,11,345,173,3795,1903,1892,49.9
1001632,2023-07-01,North America,SMB,Consulting,Partner Network,18,381,190,6858,3420,3438,50.1
1008148,2023-07-02,EMEA,B2C Retail,Server Hardware,Partner Network,27,677,275,18279,7425,10854,59.4
1004920,2023-07-02,EMEA,Government,Enterprise Software,Direct Sales,41,254,187,10414,7667,2747,26.4
1003930,2023-07-02,EMEA,B2C Retail,Cloud Services,Partner Network,31,44,26,1364,806,558,40.9
1007079,2023-07-02,North America,B2C Retail,Consulting,Direct Sales,23,397,296,9131,6808,2323,25.4
1009187,2023-07-02,APAC,B2B Enterprise,Enterprise Software,Direct Sales,28,262,186,7336,5208,2128,29.0
1003915,2023-07-02,LATAM,B2B Enterprise,Enterprise Software,Partner Network,24,223,115,5352,2760,2592,48.4
1003243,2023-07-02,North America,B2B Enterprise,Cloud Services,Direct Sales,35,56,34,1960,1190,770,39.3
1002467,2023-07-02,APAC,Government,Server Hardware,Online Portal,25,856,320,21400,8000,13400,62.6
1002032,2023-07-02,North America,B2B Enterprise,Cloud Services,Direct Sales,29,56,34,1624,986,638,39.3
1006281,2023-07-02,EMEA,B2C Retail,Enterprise Software,Direct Sales,26,229,124,5954,3224,2730,45.9
1004057,2023-07-02,North America,B2B Enterprise,Server Hardware,Online Portal,29,761,416,22069,12064,10005,45.3
1006260,2023-07-02,North America,B2C Retail,Cloud Services,Direct Sales,39,53,27,2067,1053,1014,49.1
1005449,2023-07-03,EMEA,SMB,Cloud Services,Online Portal,10,42,24,420,240,180,42.9
1005797,2023-07-03,APAC,B2C Retail,Cloud Services,Partner Network,22,50,35,1100,770,330,30.0
1005208,2023-07-03,North America,SMB,Cloud Services,Online Portal,14,47,30,658,420,238,36.2
1003033,2023-07-03,EMEA,B2B Enterprise,Consulting,Online Portal,15,414,275,6210,4125,2085,33.6
1009983,2023-07-03,EMEA,SMB,Enterprise Software,Online Portal,27,241,130,6507,3510,2997,46.1
1007612,2023-07-03,APAC,B2B Enterprise,Consulting,Online Portal,16,401,217,6416,3472,2944,45.9
1007368,2023-07-03,EMEA,SMB,Enterprise Software,Online Portal,12,229,134,2748,1608,1140,41.5
1001573,2023-07-03,North America,B2B Enterprise,Enterprise Software,Partner Network,11,271,194,2981,2134,847,28.4
1008614,2023-07-03,North America,B2B Enterprise,Enterprise Software,Direct Sales,24,223,91,5352,2184,3168,59.2
1000465,2023-07-03,North America,B2B Enterprise,Enterprise Software,Online Portal,22,268,126,5896,2772,3124,53.0
1003378,2023-07-03,North America,SMB,Enterprise Software,Partner Network,30,241,173,7230,5190,2040,28.2
1005739,2023-07-03,North America,B2B Enterprise,Consulting,Direct Sales,25,448,315,11200,7875,3325,29.7
1009292,2023-07-03,North America,B2B Enterprise,Server Hardware,Direct Sales,9,667,451,6003,4059,1944,32.4
1001622,2023-07-03,APAC,B2C Retail,Enterprise Software,Direct Sales,34,277,195,9418,6630,2788,29.6
1006248,2023-07-03,EMEA,B2B Enterprise,Cloud Services,Direct Sales,8,46,18,368,144,224,60.9
1004096,2023-07-03,EMEA,SMB,Cloud Services,Partner Network,30,51,33,1530,990,540,35.3
1007437,2023-07-03,APAC,SMB,Cloud Services,Partner Network,24,45,24,1080,576,504,46.7
1007781,2023-07-04,APAC,Government,Cloud Services,Direct Sales,35,56,32,1960,1120,840,42.9
1005666,2023-07-04,APAC,B2C Retail,Consulting,Direct Sales,31,342,141,10602,4371,6231,58.8
1002098,2023-07-04,EMEA,B2B Enterprise,Cloud Services,Direct Sales,9,45,31,405,279,126,31.1
1002014,2023-07-04,North America,B2C Retail,Cloud Services,Direct Sales,33,52,20,1716,660,1056,61.5
1004274,2023-07-04,North America,B2B Enterprise,Cloud Services,Online Portal,4,48,18,192,72,120,62.5
1000851,2023-07-04,North America,B2C Retail,Consulting,Online Portal,19,455,247,8645,4693,3952,45.7
1001982,2023-07-04,APAC,B2C Retail,Cloud Services,Direct Sales,18,51,28,918,504,414,45.1
1003154,2023-07-04,North America,B2C Retail,Server Hardware,Direct Sales,14,791,379,11074,5306,5768,52.1
1009411,2023-07-04,APAC,B2B Enterprise,Server Hardware,Direct Sales,15,698,327,10470,4905,5565,53.2
1003722,2023-07-05,North America,B2B Enterprise,Server Hardware,Online Portal,8,823,371,6584,2968,3616,54.9
1008803,2023-07-05,LATAM,B2C Retail,Cloud Services,Direct Sales,31,48,18,1488,558,930,62.5
1001578,2023-07-05,North America,B2C Retail,Cloud Services,Online Portal,17,56,37,952,629,323,33.9
1005537,2023-07-05,EMEA,B2C Retail,Cloud Services,Online Portal,21,56,37,1176,777,399,33.9
1004505,2023-07-05,APAC,SMB,Cloud Services,Online Portal,28,49,35,1372,980,392,28.6
1009601,2023-07-06,EMEA,SMB,Cloud Services,Partner Network,37,53,29,1961,1073,888,45.3
1004856,2023-07-06,North America,B2B Enterprise,Cloud Services,Direct Sales,33,56,30,1848,990,858,46.4
1000632,2023-07-07,EMEA,B2C Retail,Enterprise Software,Direct Sales,23,254,125,5842,2875,2967,50.8
1003719,2023-07-07,North America,B2B Enterprise,Server Hardware,Partner Network,23,775,520,17825,11960,5865,32.9
1000202,2023-07-08,APAC,B2C Retail,Cloud Services,Partner Network,35,48,34,1680,1190,490,29.2
1001465,2023-07-08,LATAM,SMB,Server Hardware,Partner Network,30,717,345,21510,10350,11160,51.9
1008392,2023-07-08,APAC,SMB,Cloud Services,Partner Network,40,54,38,2160,1520,640,29.6
1002063,2023-07-08,EMEA,B2B Enterprise,Cloud Services,Direct Sales,23,45,31,1035,713,322,31.1
1009203,2023-07-08,APAC,B2B Enterprise,Cloud Services,Online Portal,22,47,17,1034,374,660,63.8
1007227,2023-07-08,North America,B2B Enterprise,Cloud Services,Partner Network,24,57,19,1368,456,912,66.7
1008973,2023-07-08,EMEA,B2C Retail,Consulting,Online Portal,38,383,144,14554,5472,9082,62.4
1001088,2023-07-08,APAC,SMB,Consulting,Direct Sales,22,395,260,8690,5720,2970,34.2
1006218,2023-07-08,North America,B2C Retail,Server Hardware,Direct Sales,22,681,484,14982,10648,4334,28.9
1008318,2023-07-09,North America,B2B Enterprise,Consulting,Online Portal,16,369,159,5904,2544,3360,56.9
1002442,2023-07-09,EMEA,SMB,Cloud Services,Online Portal,12,52,23,624,276,348,55.8
1002355,2023-07-09,North America,B2B Enterprise,Server Hardware,Partner Network,27,735,536,19845,14472,5373,27.1
1007509,2023-07-09,EMEA,B2C Retail,Cloud Services,Online Portal,20,51,37,1020,740,280,27.5
1007405,2023-07-09,North America,SMB,Enterprise Software,Online Portal,41,264,136,10824,5576,5248,48.5
1001406,2023-07-09,North America,B2C Retail,Cloud Services,Partner Network,10,53,39,530,390,140,26.4
1004183,2023-07-09,North America,B2C Retail,Consulting,Direct Sales,19,396,195,7524,3705,3819,50.8
1003864,2023-07-09,LATAM,SMB,Server Hardware,Direct Sales,21,793,342,16653,7182,9471,56.9
1005065,2023-07-09,North America,B2C Retail,Cloud Services,Online Portal,22,46,28,1012,616,396,39.1
1003273,2023-07-09,APAC,B2C Retail,Consulting,Partner Network,32,358,164,11456,5248,6208,54.2
1007745,2023-07-09,North America,B2C Retail,Cloud Services,Direct Sales,16,51,35,816,560,256,31.4
1001296,2023-07-09,APAC,SMB,Cloud Services,Direct Sales,34,52,29,1768,986,782,44.2
1005708,2023-07-09,North America,SMB,Cloud Services,Online Portal,17,57,40,969,680,289,29.8
1000019,2023-07-09,APAC,SMB,Server Hardware,Direct Sales,10,827,442,8270,4420,3850,46.6
1001739,2023-07-10,EMEA,B2B Enterprise,Consulting,Direct Sales,42,383,260,16086,10920,5166,32.1
1004756,2023-07-10,EMEA,B2B Enterprise,Enterprise Software,Partner Network,10,225,124,2250,1240,1010,44.9
1007195,2023-07-10,North America,SMB,Cloud Services,Partner Network,27,52,29,1404,783,621,44.2
1001435,2023-07-10,EMEA,SMB,Cloud Services,Online Portal,27,42,22,1134,594,540,47.6
1002518,2023-07-10,EMEA,B2B Enterprise,Server Hardware,Direct Sales,22,749,305,16478,6710,9768,59.3
1009762,2023-07-10,EMEA,B2C Retail,Consulting,Online Portal,26,366,189,9516,4914,4602,48.4
1009994,2023-07-10,EMEA,B2B Enterprise,Cloud Services,Online Portal,36,50,36,1800,1296,504,28.0
1002962,2023-07-10,APAC,B2B Enterprise,Cloud Services,Direct Sales,19,44,17,836,323,513,61.4
1005856,2023-07-10,North America,B2B Enterprise,Cloud Services,Partner Network,2,49,32,98,64,34,34.7
1005188,2023-07-10,EMEA,B2C Retail,Enterprise Software,Partner Network,15,282,170,4230,2550,1680,39.7
1000468,2023-07-11,APAC,B2B Enterprise,Consulting,Direct Sales,19,426,292,8094,5548,2546,31.5
1002610,2023-07-11,APAC,B2C Retail,Server Hardware,Partner Network,31,664,376,20584,11656,8928,43.4
1001666,2023-07-11,APAC,B2B Enterprise,Cloud Services,Direct Sales,15,49,30,735,450,285,38.8
1009655,2023-07-11,LATAM,B2C Retail,Server Hardware,Direct Sales,38,707,525,26866,19950,6916,25.7
1005595,2023-07-11,North America,B2B Enterprise,Server Hardware,Online Portal,7,758,463,5306,3241,2065,38.9
1004487,2023-07-11,LATAM,B2B Enterprise,Enterprise Software,Direct Sales,19,283,127,5377,2413,2964,55.1
1007508,2023-07-11,North America,B2C Retail,Cloud Services,Online Portal,16,43,17,688,272,416,60.5
1004984,2023-07-11,APAC,SMB,Server Hardware,Online Portal,30,704,314,21120,9420,11700,55.4
1002153,2023-07-11,North America,B2B Enterprise,Server Hardware,Direct Sales,27,645,232,17415,6264,11151,64.0
1001323,2023-07-11,APAC,Government,Server Hardware,Partner Network,29,720,531,20880,15399,5481,26.2
1007141,2023-07-11,North America,B2B Enterprise,Cloud Services,Direct Sales,28,49,32,1372,896,476,34.7
1001601,2023-07-11,APAC,SMB,Server Hardware,Partner Network,38,697,322,26486,12236,14250,53.8
1008066,2023-07-11,APAC,B2B Enterprise,Enterprise Software,Partner Network,36,271,175,9756,6300,3456,35.4
1006582,2023-07-11,North America,Government,Enterprise Software,Online Portal,22,255,169,5610,3718,1892,33.7
1004529,2023-07-12,North America,B2C Retail,Cloud Services,Direct Sales,19,49,26,931,494,437,46.9
1001330,2023-07-12,North America,SMB,Consulting,Direct Sales,40,344,238,13760,9520,4240,30.8
